timestamp,machine_id,sensor_1_temp,sensor_2_vibration,product_id,defect_flag,production_stage,operator_id,shift,output_qty,hour,day,week,month,year,temp_anomaly_flag
2024-06-10 05:50:00,M004,66.98482983379162,0.0037591157600311,P1001,0,testing,O138,1,8,5,10,24,6,2024,0
2024-06-10 05:55:00,M001,90.823129469917,0.0024565959140292,P1003,0,testing,O129,2,10,5,10,24,6,2024,1
2024-06-10 06:00:00,M003,73.06944264646542,0.002816813624764,P1003,0,assembly,O127,1,6,6,10,24,6,2024,0
2024-06-10 06:05:00,M004,70.61633192305139,0.0042698429335315,P1003,0,testing,O129,3,9,6,10,24,6,2024,0
2024-06-10 06:10:00,M004,80.22662809359043,0.003854429770678,P1002,0,packaging,O134,1,9,6,10,24,6,2024,0
2024-06-10 06:15:00,M003,78.0880045666876,0.0025036558261232,P1002,0,testing,O135,3,12,6,10,24,6,2024,0
2024-06-10 06:20:00,M004,79.40989183304394,0.0059220739219677,P1002,0,assembly,O121,1,6,6,10,24,6,2024,0
2024-06-10 06:25:00,M004,64.05974660315347,0.0038688524475094,P1002,0,packaging,O138,3,12,6,10,24,6,2024,0
2024-06-10 06:30:00,M004,67.20020419112163,0.0026509099299193,P1002,0,packaging,O126,3,7,6,10,24,6,2024,0
2024-06-10 06:35:00,M003,77.02660980422834,0.0042419010423212,P1003,0,packaging,O139,2,17,6,10,24,6,2024,0
2024-06-10 06:40:00,M001,73.36452658383295,0.0049043599937491,P1001,0,packaging,O138,2,6,6,10,24,6,2024,0
2024-06-10 06:45:00,M002,68.51850951050767,0.0025310559777251,P1001,0,assembly,O134,1,6,6,10,24,6,2024,0
2024-06-10 06:50:00,M001,85.4888360861169,0.0037523941254038,P1002,0,assembly,O126,1,7,6,10,24,6,2024,1
2024-06-10 06:55:00,M002,70.49286042244785,0.005049933517601,P1003,0,assembly,O124,1,8,6,10,24,6,2024,0
2024-06-10 07:00:00,M004,82.51875602547003,0.0028287851334805,P1002,0,testing,O132,2,9,7,10,24,6,2024,0
2024-06-10 07:05:00,M001,90.51746475222784,0.0034203695741024,P1001,0,assembly,O128,1,15,7,10,24,6,2024,1
2024-06-10 07:10:00,M001,82.42355988962291,0.0053398630161955,P1001,0,testing,O126,2,13,7,10,24,6,2024,0
2024-06-10 07:15:00,M004,81.00392753511261,0.0041899077490122,P1002,0,packaging,O126,3,6,7,10,24,6,2024,0
2024-06-10 07:20:00,M004,75.15020456975218,0.0057462096037757,P1003,0,assembly,O134,3,12,7,10,24,6,2024,0
2024-06-10 07:25:00,M003,75.24871944946231,0.0044668185487481,P1001,0,assembly,O133,2,12,7,10,24,6,2024,0
2024-06-10 07:30:00,M004,69.50817803868246,0.0035913230867295,P1001,0,assembly,O120,3,6,7,10,24,6,2024,0
2024-06-10 07:35:00,M004,76.18293704358608,0.0034037781488877,P1002,1,testing,O130,3,10,7,10,24,6,2024,0
2024-06-10 07:40:00,M004,76.06974550031424,0.0041306504722673,P1003,1,assembly,O126,1,13,7,10,24,6,2024,0
2024-06-10 07:45:00,M004,79.61426496192102,0.0053283331813773,P1001,0,assembly,O134,1,14,7,10,24,6,2024,0
2024-06-10 07:50:00,M001,74.2911164929125,0.0036897931884179,P1002,0,packaging,O133,2,8,7,10,24,6,2024,0
2024-06-10 07:55:00,M004,76.43158695870295,0.0019420187309803,P1003,1,testing,O126,2,13,7,10,24,6,2024,0
2024-06-10 08:00:00,M001,82.10109816762092,0.0044593652073789,P1002,0,testing,O132,2,6,8,10,24,6,2024,0
2024-06-10 08:05:00,M004,81.93537361657171,0.0023643829211129,P1002,0,packaging,O133,1,9,8,10,24,6,2024,0
2024-06-10 08:10:00,M003,77.3360832885189,0.0040578792867329,P1003,0,testing,O123,3,7,8,10,24,6,2024,0
2024-06-10 08:15:00,M003,71.48612731263518,0.0062783605164241,P1001,0,assembly,O138,2,8,8,10,24,6,2024,0
2024-06-10 08:20:00,M004,81.79276552033143,0.0044197365525856,P1001,1,assembly,O120,2,8,8,10,24,6,2024,0
2024-06-10 08:25:00,M004,66.86731824311398,0.0031640661749894,P1003,0,assembly,O139,2,13,8,10,24,6,2024,0
2024-06-10 08:30:00,M002,71.12791454336855,0.0034542624606604,P1003,0,packaging,O121,2,10,8,10,24,6,2024,0
2024-06-10 08:35:00,M002,70.58869313519197,0.0051340200819016,P1003,0,assembly,O131,1,10,8,10,24,6,2024,0
2024-06-10 08:40:00,M004,76.39341530098747,0.0037382842258251,P1003,0,packaging,O134,2,7,8,10,24,6,2024,0
2024-06-10 08:45:00,M003,74.20924784357412,0.0040081925235536,P1002,1,packaging,O125,1,10,8,10,24,6,2024,0
2024-06-10 08:50:00,M003,82.55008083340823,0.0045291625657967,P1002,0,testing,O139,2,10,8,10,24,6,2024,0
2024-06-10 08:55:00,M003,70.62007655616432,0.0035997183085988,P1002,0,packaging,O128,2,10,8,10,24,6,2024,0
2024-06-10 09:00:00,M001,77.52422533799816,0.002517168624035,P1001,0,packaging,O130,2,7,9,10,24,6,2024,0
2024-06-10 09:05:00,M002,76.42809218047418,0.0029801537909045,P1001,0,testing,O137,2,11,9,10,24,6,2024,0
2024-06-10 09:10:00,M004,76.59027427785657,0.0054081406632812,P1001,0,packaging,O133,2,15,9,10,24,6,2024,0
2024-06-10 09:15:00,M001,81.24482496339475,0.0046446163128408,P1002,0,packaging,O126,2,11,9,10,24,6,2024,0
2024-06-10 09:20:00,M003,66.88628923797694,0.0026871890894518,P1002,0,assembly,O137,2,8,9,10,24,6,2024,0
2024-06-10 09:25:00,M001,74.21041346053265,0.0053458575248388,P1003,0,assembly,O129,1,8,9,10,24,6,2024,0
2024-06-10 09:30:00,M002,76.89082436115456,0.0042067473096173,P1001,0,assembly,O127,2,12,9,10,24,6,2024,0
2024-06-10 09:35:00,M003,82.51360628547066,0.0034283436049026,P1002,0,assembly,O125,3,7,9,10,24,6,2024,0
2024-06-10 09:40:00,M004,71.64150731303644,0.0039887550219408,P1001,0,assembly,O124,3,3,9,10,24,6,2024,0
2024-06-10 09:45:00,M002,78.32460729679964,0.0061457249758562,P1002,0,testing,O123,1,15,9,10,24,6,2024,0
2024-06-10 09:50:00,M003,77.19944801137352,0.0038785759485818,P1003,0,packaging,O133,1,8,9,10,24,6,2024,0
2024-06-10 09:55:00,M002,76.60811060839261,0.0045783356693421,P1002,1,testing,O129,1,8,9,10,24,6,2024,0
2024-06-10 10:00:00,M003,73.80351997101948,0.0042666396344907,P1001,0,packaging,O135,2,9,10,10,24,6,2024,0
2024-06-10 10:05:00,M003,66.10485193550059,0.0031432460758216,P1001,0,packaging,O120,1,8,10,10,24,6,2024,0
2024-06-10 10:10:00,M003,71.53116774765614,0.0040928329360107,P1001,0,packaging,O124,1,9,10,10,24,6,2024,0
2024-06-10 10:15:00,M004,67.27181862702466,0.0053201432239233,P1002,0,assembly,O120,3,11,10,10,24,6,2024,0
2024-06-10 10:20:00,M003,79.15643102785474,0.0039719846175509,P1001,0,assembly,O120,1,10,10,10,24,6,2024,0
2024-06-10 10:25:00,M001,74.89565004688741,0.0034063994304751,P1003,0,packaging,O127,3,5,10,10,24,6,2024,0
2024-06-10 10:30:00,M002,76.48595050044514,0.0040684830942355,P1001,0,packaging,O124,2,18,10,10,24,6,2024,0
2024-06-10 10:35:00,M001,71.69234245065779,0.0031533198643041,P1001,0,packaging,O127,1,6,10,10,24,6,2024,0
2024-06-10 10:40:00,M004,77.49824048945983,0.0019978176762126,P1003,0,testing,O136,2,6,10,10,24,6,2024,0
2024-06-10 10:45:00,M004,72.5690286039899,0.0027229980893435,P1002,0,packaging,O125,1,9,10,10,24,6,2024,0
2024-06-10 10:50:00,M002,70.54807560386648,0.0059127575777556,P1003,0,testing,O128,1,12,10,10,24,6,2024,0
2024-06-10 10:55:00,M004,74.53759295325222,0.0038042655397503,P1001,0,packaging,O122,2,7,10,10,24,6,2024,0
2024-06-10 11:00:00,M001,73.9509738566947,0.00465421745496,P1002,0,testing,O123,2,9,11,10,24,6,2024,0
2024-06-10 11:05:00,M003,75.79516445299032,0.0042514039684218,P1001,0,assembly,O134,1,14,11,10,24,6,2024,0
2024-06-10 11:10:00,M004,75.0594635304348,0.0051837627590765,P1001,0,packaging,O128,1,9,11,10,24,6,2024,0
2024-06-10 11:15:00,M001,61.64951076089069,0.0035018485569152,P1003,0,packaging,O122,2,6,11,10,24,6,2024,0
2024-06-10 11:20:00,M004,71.09284710561002,0.0040404487708193,P1003,0,testing,O125,1,13,11,10,24,6,2024,0
2024-06-10 11:25:00,M004,70.59427212563266,0.0037973914551829,P1001,0,testing,O132,1,9,11,10,24,6,2024,0
2024-06-10 11:30:00,M002,83.02299228612618,0.0050842671975134,P1001,0,assembly,O120,1,11,11,10,24,6,2024,0
2024-06-10 11:35:00,M002,68.57921066080371,0.0037905103495939,P1003,0,assembly,O138,3,8,11,10,24,6,2024,0
2024-06-10 11:40:00,M003,80.30450102055029,0.0049130179129106,P1001,0,testing,O139,2,13,11,10,24,6,2024,0
2024-06-10 11:45:00,M004,75.38532780997394,0.0037657245068093,P1003,0,testing,O136,1,14,11,10,24,6,2024,0
2024-06-10 11:50:00,M003,77.78089322091928,0.0050395941935161,P1003,0,packaging,O138,3,8,11,10,24,6,2024,0
2024-06-10 11:55:00,M001,65.36937257106473,0.0042181174620902,P1001,0,assembly,O125,2,9,11,10,24,6,2024,0
2024-06-10 12:00:00,M001,71.45358060007013,0.0036393846199405,P1003,0,assembly,O129,2,8,12,10,24,6,2024,0
2024-06-10 12:05:00,M001,70.84634935573489,0.0043895982360047,P1001,0,testing,O131,3,9,12,10,24,6,2024,0
2024-06-10 12:10:00,M001,64.17420150907637,0.0037958115028332,P1001,0,assembly,O132,1,18,12,10,24,6,2024,0
2024-06-10 12:15:00,M004,67.82982728865949,0.0043112039645483,P1002,1,testing,O138,3,5,12,10,24,6,2024,0
2024-06-10 12:20:00,M003,72.14780831718606,0.0036115340686399,P1001,0,assembly,O134,2,8,12,10,24,6,2024,0
2024-06-10 12:25:00,M003,77.29302166875745,0.0030777289955855,P1003,0,packaging,O135,1,11,12,10,24,6,2024,0
2024-06-10 12:30:00,M003,80.99293713325032,0.0047666964099965,P1002,0,testing,O139,3,10,12,10,24,6,2024,0
2024-06-10 12:35:00,M001,81.73134678180712,0.0052623109676206,P1003,0,testing,O133,1,6,12,10,24,6,2024,0
2024-06-10 12:40:00,M002,84.75093156129597,0.0060237225730618,P1001,0,packaging,O126,2,9,12,10,24,6,2024,0
2024-06-10 12:45:00,M003,69.67615404033994,0.0040881847990618,P1003,0,assembly,O127,2,13,12,10,24,6,2024,0
2024-06-10 12:50:00,M004,77.28283812085704,0.0040648419685342,P1001,0,assembly,O132,2,14,12,10,24,6,2024,0
2024-06-10 12:55:00,M003,72.09052521544794,0.0058185271091313,P1002,0,packaging,O125,3,10,12,10,24,6,2024,0
2024-06-10 13:00:00,M001,75.97428440824392,0.0045788107265378,P1002,0,testing,O128,1,6,13,10,24,6,2024,0
2024-06-10 13:05:00,M001,74.16120535956499,0.0046533626945856,P1001,0,testing,O137,3,9,13,10,24,6,2024,0
2024-06-10 13:10:00,M004,79.12009382297707,0.0034614118395297,P1001,0,packaging,O136,1,12,13,10,24,6,2024,0
2024-06-10 13:15:00,M003,70.90142807813514,0.0037260616376837,P1002,0,testing,O128,1,5,13,10,24,6,2024,0
2024-06-10 13:20:00,M002,68.11177001807395,0.0028402157234186,P1002,0,assembly,O134,2,9,13,10,24,6,2024,0
2024-06-10 13:25:00,M001,68.62354116125464,0.0025420423176949,P1002,0,packaging,O128,3,11,13,10,24,6,2024,0
2024-06-10 13:30:00,M001,70.60458364375435,0.004286945053124,P1001,0,packaging,O128,1,9,13,10,24,6,2024,0
2024-06-10 13:35:00,M003,78.07257856414788,0.0031207799987693,P1003,0,testing,O122,2,10,13,10,24,6,2024,0
2024-06-10 13:40:00,M003,77.89696415314417,0.0037727261632314,P1003,0,testing,O137,2,4,13,10,24,6,2024,0
2024-06-10 13:45:00,M004,76.34913930446633,0.0027214178354145,P1002,0,testing,O129,3,5,13,10,24,6,2024,0
2024-06-10 13:50:00,M001,72.69475290247885,0.0051846738483802,P1003,0,packaging,O139,3,15,13,10,24,6,2024,0
2024-06-10 13:55:00,M003,80.54313832914242,0.0037165627852406,P1001,0,testing,O126,2,6,13,10,24,6,2024,0
2024-06-10 14:00:00,M002,64.64696870730977,0.0028716624909512,P1003,0,assembly,O134,2,9,14,10,24,6,2024,0
2024-06-10 14:05:00,M004,72.70793645815657,0.0015878824342094,P1002,0,testing,O121,3,16,14,10,24,6,2024,0
2024-06-10 14:10:00,M001,75.25577532736989,0.0033923434360836,P1001,0,testing,O131,2,11,14,10,24,6,2024,0
2024-06-10 14:15:00,M004,83.32370323763325,0.0060174195433515,P1003,0,testing,O127,3,10,14,10,24,6,2024,0
2024-06-10 14:20:00,M001,77.88066062378661,0.004124566273729,P1002,0,packaging,O121,1,13,14,10,24,6,2024,0
2024-06-10 14:25:00,M003,83.20876280392288,0.0024557696604031,P1002,0,testing,O122,1,10,14,10,24,6,2024,0
2024-06-10 14:30:00,M004,77.64921444845685,0.005065220120589,P1001,0,packaging,O120,2,9,14,10,24,6,2024,0
2024-06-10 14:35:00,M001,79.53144758685585,0.0048446809940074,P1003,0,testing,O121,3,16,14,10,24,6,2024,0
2024-06-10 14:40:00,M004,72.06632951273546,0.0049058079672575,P1002,0,packaging,O126,2,10,14,10,24,6,2024,0
2024-06-10 14:45:00,M002,68.24683133931795,0.0026103670222047,P1001,0,packaging,O134,1,10,14,10,24,6,2024,0
2024-06-10 14:50:00,M004,77.49285048447312,0.0049060918679906,P1002,0,assembly,O132,2,5,14,10,24,6,2024,0
2024-06-10 14:55:00,M004,76.3652057769785,0.0035521632567101,P1001,0,testing,O131,1,10,14,10,24,6,2024,0
2024-06-10 15:00:00,M002,76.49741978997851,0.0031812725543239,P1003,0,packaging,O138,3,11,15,10,24,6,2024,0
2024-06-10 15:05:00,M002,68.93669884639962,0.0030992668099589,P1003,0,assembly,O129,1,9,15,10,24,6,2024,0
2024-06-10 15:10:00,M002,75.08951370053587,0.0043801498741281,P1003,0,packaging,O139,3,7,15,10,24,6,2024,0
2024-06-10 15:15:00,M003,80.16653300359712,0.0057070082244837,P1002,0,testing,O128,3,6,15,10,24,6,2024,0
2024-06-10 15:20:00,M001,77.65964151601283,0.0022540417696812,P1003,0,assembly,O126,3,15,15,10,24,6,2024,0
2024-06-10 15:25:00,M001,74.99638562356695,0.0044677346076817,P1003,0,assembly,O128,3,5,15,10,24,6,2024,0
2024-06-10 15:30:00,M004,70.89837426268309,0.0041452134397977,P1001,0,assembly,O131,2,12,15,10,24,6,2024,0
2024-06-10 15:35:00,M002,78.67526926478148,0.0031713212299979,P1002,0,assembly,O129,1,14,15,10,24,6,2024,0
2024-06-10 15:40:00,M002,68.22289285156026,0.0009327397295995,P1001,0,assembly,O139,2,12,15,10,24,6,2024,0
2024-06-10 15:45:00,M001,63.54943911058668,0.002447402911104,P1001,0,assembly,O125,1,11,15,10,24,6,2024,0
2024-06-10 15:50:00,M001,79.92091886177106,0.0050072949721009,P1001,0,packaging,O122,2,11,15,10,24,6,2024,0
2024-06-10 15:55:00,M004,72.78751313240363,0.0050846666222738,P1002,0,packaging,O120,3,6,15,10,24,6,2024,0
2024-06-10 16:00:00,M003,76.33010836901522,0.0039333202178782,P1003,0,assembly,O129,1,12,16,10,24,6,2024,0
2024-06-10 16:05:00,M002,71.59800192031499,0.0038375663735006,P1002,0,packaging,O126,1,3,16,10,24,6,2024,0
2024-06-10 16:10:00,M003,75.018344590695,0.0052654108724444,P1001,0,packaging,O127,1,5,16,10,24,6,2024,0
2024-06-10 16:15:00,M002,85.45636800798493,0.0061355194629826,P1003,0,testing,O124,1,8,16,10,24,6,2024,1
2024-06-10 16:20:00,M004,74.83657615261686,0.0045122241342844,P1001,0,packaging,O125,3,11,16,10,24,6,2024,0
2024-06-10 16:25:00,M003,74.27926765665117,0.0052701779036846,P1001,0,testing,O136,2,8,16,10,24,6,2024,0
2024-06-10 16:30:00,M002,77.15885944929293,0.0036784677991436,P1002,0,assembly,O139,2,6,16,10,24,6,2024,0
2024-06-10 16:35:00,M001,76.12343535561249,0.0036138352052113,P1002,0,testing,O124,3,8,16,10,24,6,2024,0
2024-06-10 16:40:00,M004,73.50022041267384,0.006652200023056,P1001,0,packaging,O131,2,12,16,10,24,6,2024,0
2024-06-10 16:45:00,M001,62.263568413192445,0.0046366778335166,P1003,0,packaging,O133,2,10,16,10,24,6,2024,0
2024-06-10 16:50:00,M002,74.3749500525727,0.0043734584744403,P1003,0,assembly,O139,3,5,16,10,24,6,2024,0
2024-06-10 16:55:00,M002,70.43704256236202,0.0032221576278668,P1002,0,packaging,O135,3,7,16,10,24,6,2024,0
2024-06-10 17:00:00,M003,74.14771000255874,0.0040356566078644,P1003,0,assembly,O128,2,11,17,10,24,6,2024,0
2024-06-10 17:05:00,M002,72.93140662075834,0.0039641314387821,P1003,0,packaging,O136,3,20,17,10,24,6,2024,0
2024-06-10 17:10:00,M002,68.80474448317601,0.0048985638040003,P1003,1,assembly,O133,2,9,17,10,24,6,2024,0
2024-06-10 17:15:00,M003,78.20484663649279,0.0039543907276845,P1002,0,assembly,O127,2,8,17,10,24,6,2024,0
2024-06-10 17:20:00,M001,74.95370441237205,0.0034825345825275,P1003,0,assembly,O124,1,11,17,10,24,6,2024,0
2024-06-10 17:25:00,M001,72.39701298933105,0.0037648464498119,P1001,0,assembly,O138,3,10,17,10,24,6,2024,0
2024-06-10 17:30:00,M004,75.76545711057817,0.0044628793265384,P1002,0,testing,O135,1,14,17,10,24,6,2024,0
2024-06-10 17:35:00,M003,74.54549041125182,0.005624930779972,P1002,0,assembly,O132,2,15,17,10,24,6,2024,0
2024-06-10 17:40:00,M003,76.5968584542328,0.0037418851786821,P1002,0,packaging,O123,1,8,17,10,24,6,2024,0
2024-06-10 17:45:00,M004,78.26793367911965,0.004293536396569,P1002,0,assembly,O136,2,8,17,10,24,6,2024,0
2024-06-10 17:50:00,M001,76.09127903614059,0.0048390101715105,P1002,0,assembly,O123,1,11,17,10,24,6,2024,0
2024-06-10 17:55:00,M003,72.4844580890953,0.0052121606984301,P1002,0,testing,O123,3,11,17,10,24,6,2024,0
2024-06-10 18:00:00,M002,78.53201838351168,0.0033009093502692,P1003,0,testing,O123,1,9,18,10,24,6,2024,0
2024-06-10 18:05:00,M003,82.57341981988577,0.0056926482284034,P1002,0,testing,O139,1,14,18,10,24,6,2024,0
2024-06-10 18:10:00,M003,74.19665875823424,0.0041432387798669,P1003,0,testing,O125,3,15,18,10,24,6,2024,0
2024-06-10 18:15:00,M003,78.83627230062663,0.0034419797842419,P1003,0,assembly,O127,2,10,18,10,24,6,2024,0
2024-06-10 18:20:00,M002,75.24173206942466,0.0034222677054813,P1002,0,packaging,O130,2,9,18,10,24,6,2024,0
2024-06-10 18:25:00,M003,72.74842335935904,0.0051474270475327,P1002,0,assembly,O128,1,11,18,10,24,6,2024,0
2024-06-10 18:30:00,M003,73.4623819641856,0.0024215544511623,P1001,0,testing,O122,2,9,18,10,24,6,2024,0
2024-06-10 18:35:00,M002,69.36572419478946,0.0055788201669459,P1001,0,assembly,O134,2,8,18,10,24,6,2024,0
2024-06-10 18:40:00,M004,75.85255190419936,0.0039833522185212,P1003,0,assembly,O130,2,10,18,10,24,6,2024,0
2024-06-10 18:45:00,M002,79.38819254178617,0.001771451286322,P1003,0,testing,O131,1,13,18,10,24,6,2024,0
2024-06-10 18:50:00,M001,69.54833171128874,0.0047259367968396,P1003,0,assembly,O131,1,12,18,10,24,6,2024,0
2024-06-10 18:55:00,M001,73.87488741438686,0.0037966096674787,P1003,0,testing,O129,3,5,18,10,24,6,2024,0
2024-06-10 19:00:00,M004,82.21629297804901,0.0046595533387306,P1001,0,assembly,O131,2,6,19,10,24,6,2024,0
2024-06-10 19:05:00,M003,71.68913979098325,0.0046764820971585,P1003,0,packaging,O122,1,6,19,10,24,6,2024,0
2024-06-10 19:10:00,M003,77.78564326745365,0.0031091515723043,P1001,0,assembly,O132,1,11,19,10,24,6,2024,0
2024-06-10 19:15:00,M001,73.10787428169692,0.0044044007535865,P1002,0,packaging,O134,3,5,19,10,24,6,2024,0
2024-06-10 19:20:00,M001,74.18288255222717,0.0037311073072717,P1003,0,assembly,O133,2,8,19,10,24,6,2024,0
2024-06-10 19:25:00,M002,76.90152315689,0.0040689111323873,P1002,1,packaging,O138,3,10,19,10,24,6,2024,0
2024-06-10 19:30:00,M003,77.05849989447168,0.0038764093704226,P1001,0,testing,O133,3,10,19,10,24,6,2024,0
2024-06-10 19:35:00,M002,72.75832092948781,0.0046058308740398,P1001,0,assembly,O139,1,10,19,10,24,6,2024,0
2024-06-10 19:40:00,M002,75.21723010169858,0.0052218398838299,P1002,0,packaging,O136,1,10,19,10,24,6,2024,0
2024-06-10 19:45:00,M002,81.7857694241834,0.0029437210460494,P1002,0,testing,O138,3,16,19,10,24,6,2024,0
2024-06-10 19:50:00,M003,73.73576999409933,0.0040237293974117,P1002,0,testing,O136,3,7,19,10,24,6,2024,0
2024-06-10 19:55:00,M001,80.73248849690341,0.0054759565652244,P1001,0,assembly,O124,1,6,19,10,24,6,2024,0
2024-06-10 20:00:00,M001,80.46119971560837,0.0045538271096394,P1003,0,testing,O125,2,7,20,10,24,6,2024,0
2024-06-10 20:05:00,M004,74.44206917574562,0.0054203221406,P1001,0,packaging,O134,2,11,20,10,24,6,2024,0
2024-06-10 20:10:00,M002,79.89776372386761,0.0038195203797017,P1003,0,packaging,O120,3,12,20,10,24,6,2024,0
2024-06-10 20:15:00,M002,77.57503656361456,0.0049619572461948,P1001,0,packaging,O128,3,11,20,10,24,6,2024,0
2024-06-10 20:20:00,M001,72.14014638960835,0.0048713027824948,P1003,0,packaging,O124,1,18,20,10,24,6,2024,0
2024-06-10 20:25:00,M002,62.33367458959318,0.0046643520442862,P1002,0,testing,O129,2,10,20,10,24,6,2024,0
2024-06-10 20:30:00,M002,75.05698403634808,0.0041172031107556,P1001,0,packaging,O137,3,8,20,10,24,6,2024,0
2024-06-10 20:35:00,M001,73.90561444087226,0.0061976273557967,P1001,0,assembly,O124,1,3,20,10,24,6,2024,0
2024-06-10 20:40:00,M003,62.63722361992311,0.004502749901273,P1001,0,assembly,O124,1,15,20,10,24,6,2024,0
2024-06-10 20:45:00,M004,88.25786858826172,0.0053169633944539,P1001,0,assembly,O139,1,9,20,10,24,6,2024,1
2024-06-10 20:50:00,M001,76.09109173150851,0.0038536449701606,P1003,0,testing,O138,3,12,20,10,24,6,2024,0
2024-06-10 20:55:00,M001,74.20886554728166,0.0029931977605275,P1003,0,assembly,O121,1,8,20,10,24,6,2024,0
2024-06-10 21:00:00,M001,82.11231935254094,0.0030464598977588,P1002,0,packaging,O130,3,7,21,10,24,6,2024,0
2024-06-10 21:05:00,M003,69.2971678295993,0.0062681659473499,P1003,0,packaging,O127,2,8,21,10,24,6,2024,0
2024-06-10 21:10:00,M004,76.83153658655894,0.0032995994950534,P1001,0,testing,O131,1,10,21,10,24,6,2024,0
2024-06-10 21:15:00,M004,75.88688986877253,0.0019143021037231,P1001,0,testing,O132,2,10,21,10,24,6,2024,0
2024-06-10 21:20:00,M003,67.9752464036009,0.0049907130189276,P1003,0,assembly,O124,1,11,21,10,24,6,2024,0
2024-06-10 21:25:00,M003,84.27468965107482,0.0033217098224714,P1003,0,assembly,O129,1,10,21,10,24,6,2024,0
2024-06-10 21:30:00,M002,77.67416750146826,0.0037205013176171,P1001,0,assembly,O120,3,10,21,10,24,6,2024,0
2024-06-10 21:35:00,M003,74.98347873821398,0.0049408226808176,P1001,0,packaging,O129,1,9,21,10,24,6,2024,0
2024-06-10 21:40:00,M002,66.47528653988996,0.0026338156041768,P1003,0,packaging,O122,2,9,21,10,24,6,2024,0
2024-06-10 21:45:00,M003,68.22539462156737,0.0043467221487055,P1003,0,assembly,O129,2,7,21,10,24,6,2024,0
2024-06-10 21:50:00,M004,83.76080054624722,0.0051180950471514,P1001,0,packaging,O120,1,11,21,10,24,6,2024,0
2024-06-10 21:55:00,M003,69.08708816726919,0.0020028133261044,P1003,0,packaging,O127,3,11,21,10,24,6,2024,0
2024-06-10 22:00:00,M003,71.30818085873831,0.0050284261298892,P1003,0,packaging,O127,1,10,22,10,24,6,2024,0
2024-06-10 22:05:00,M001,81.88283726933568,0.0035343190204154,P1002,0,assembly,O120,2,5,22,10,24,6,2024,0
2024-06-10 22:10:00,M001,81.61165937708768,0.0065257947049442,P1002,1,packaging,O120,1,8,22,10,24,6,2024,0
2024-06-10 22:15:00,M002,79.01219289332364,0.0028002001308944,P1001,0,packaging,O126,1,15,22,10,24,6,2024,0
2024-06-10 22:20:00,M002,78.25987591386378,0.0055151133518523,P1002,0,testing,O124,2,9,22,10,24,6,2024,0
2024-06-10 22:25:00,M003,74.47971541925611,0.0057963674373704,P1003,0,assembly,O121,2,7,22,10,24,6,2024,0
2024-06-10 22:30:00,M002,75.78599387965748,0.003384266552649,P1002,0,testing,O139,2,8,22,10,24,6,2024,0
2024-06-10 22:35:00,M003,80.14316590586597,0.0038924589494508,P1001,0,packaging,O138,3,12,22,10,24,6,2024,0
2024-06-10 22:40:00,M004,69.49106667559944,0.0043920285219827,P1001,0,packaging,O121,1,5,22,10,24,6,2024,0
2024-06-10 22:45:00,M003,73.53131370482713,0.0041184301256483,P1002,0,assembly,O121,3,6,22,10,24,6,2024,0
2024-06-10 22:50:00,M001,66.59130796207135,0.0023984819989941,P1002,0,assembly,O133,2,10,22,10,24,6,2024,0
2024-06-10 22:55:00,M002,84.58644475099607,0.0034997751542034,P1001,0,packaging,O128,1,10,22,10,24,6,2024,0
2024-06-10 23:00:00,M004,70.46727290854601,0.0020467395695372,P1002,0,assembly,O128,2,10,23,10,24,6,2024,0
2024-06-10 23:05:00,M003,81.2089756268504,0.0040000387169757,P1003,0,testing,O139,3,6,23,10,24,6,2024,0
2024-06-10 23:10:00,M004,69.162779250891,0.0021165199587677,P1002,0,assembly,O121,1,6,23,10,24,6,2024,0
2024-06-10 23:15:00,M003,67.78288798927244,0.0031137819439712,P1003,0,assembly,O128,3,10,23,10,24,6,2024,0
2024-06-10 23:20:00,M004,76.28690285860648,0.0023207631195872,P1002,1,packaging,O134,3,13,23,10,24,6,2024,0
2024-06-10 23:25:00,M001,75.5295080723482,0.0031085749041251,P1003,0,packaging,O126,2,12,23,10,24,6,2024,0
2024-06-10 23:30:00,M004,71.34866495633673,0.0029297560760656,P1002,0,packaging,O120,3,7,23,10,24,6,2024,0
2024-06-10 23:35:00,M002,79.84730959546309,0.0041049376199114,P1002,0,assembly,O127,2,14,23,10,24,6,2024,0
2024-06-10 23:40:00,M001,78.5010324804662,0.0041711815130827,P1003,0,assembly,O137,1,9,23,10,24,6,2024,0
2024-06-10 23:45:00,M002,74.04068159018237,0.0034320558834036,P1003,0,testing,O126,1,5,23,10,24,6,2024,0
2024-06-10 23:50:00,M003,83.4488101777341,0.003694660863455,P1003,0,assembly,O122,3,9,23,10,24,6,2024,0
2024-06-10 23:55:00,M004,75.00307040826212,0.0053491867473811,P1002,0,packaging,O121,3,10,23,10,24,6,2024,0
2024-06-11 00:00:00,M003,78.25265862104844,0.004203796606154,P1001,0,testing,O134,3,13,0,11,24,6,2024,0
2024-06-11 00:05:00,M001,74.4659607596877,0.0033066669970336,P1002,1,assembly,O128,1,11,0,11,24,6,2024,0
2024-06-11 00:10:00,M003,72.03644278367815,0.0053308133259954,P1003,0,packaging,O122,1,9,0,11,24,6,2024,0
2024-06-11 00:15:00,M001,71.18051611954043,0.0041855437575574,P1003,0,packaging,O131,3,10,0,11,24,6,2024,0
